CustomerId,CreditScore,Region,Gender,Age,ACCT_OPN_DATE,M_Minus_one_Bal,Total_FD_Amt,HasCrCard,Last_Login_Date,EstimatedSalary,Acct_Cls_Flag,Current_balance,M_Minus_two_Bal,Acct_vintage,Login_vintage,CreditScore_buckets,Age_buckets,Churn
15735687,595,North,Male,37,2023-06-08,178163,30000,1,2023-08-08,134767.13,0,79872,5589,74,13,b.580-660,b.30-40,0
15685476,658,South,Male,31,2023-03-08,388112,30000,0,2023-05-08,49809.88,0,347436,71474,166,105,b.580-660,b.30-40,0
15601848,594,South,Male,35,2023-06-08,159178,30000,1,2023-06-08,103480.69,0,38426,287108,74,74,b.580-660,b.30-40,1
15568915,681,South,Male,38,2023-02-08,78653,30000,1,2023-06-08,101319.76,0,425337,102780,194,74,c.660-720,b.30-40,0
15796834,652,Western,Male,35,2023-01-08,87921,30000,0,2023-07-08,55207.88,0,489286,133803,225,44,b.580-660,b.30-40,0
15762762,648,Western,Female,45,2023-03-08,254922,30000,0,2023-08-08,51636.7,0,386205,5926,166,13,b.580-660,c.40-60,0
15681554,614,Western,Female,31,2023-01-08,176180,30000,0,2023-05-08,46163.44,0,405125,115886,225,105,b.580-660,b.30-40,0
15654067,584,North,Female,29,2023-04-08,262178,30000,0,2023-06-08,88866.92,0,386810,124276,135,74,b.580-660,a.18-30,0
15788920,836,Western,Female,32,2023-04-08,226935,30000,0,2023-06-08,55218.02,0,343776,199269,135,74,e.800+,b.30-40,0
15576219,615,South,Male,32,2023-04-08,24367,30000,0,2023-06-08,6225.63,0,375756,98087,135,74,b.580-660,b.30-40,0
15706005,674,South,Male,46,2023-06-08,239443,30000,0,2023-08-08,90189.72,1,165967,84907,74,13,c.660-720,c.40-60,0
15635870,579,Western,Female,50,2023-03-08,43973,30000,1,2023-06-08,192146.63,1,138493,29360,166,74,a.<580,c.40-60,0
15648951,785,North,Male,41,2023-01-08,288475,30000,1,2023-06-08,199108.88,0,351047,192831,225,74,d.720-800,c.40-60,0
15729083,674,South,Male,36,2023-06-08,256085,30000,0,2023-08-08,27468.72,0,224565,136013,74,13,c.660-720,b.30-40,0
15625035,703,South,Male,50,2022-12-08,147508,30000,0,2023-08-08,79314.1,0,180703,155662,256,13,c.660-720,c.40-60,0
15698749,626,Western,Female,23,2023-02-08,343515,30000,1,2023-05-08,109742.8,0,213409,90078,194,105,b.580-660,a.18-30,0
15684951,542,South,Female,59,2023-06-08,355764,30000,0,2023-08-08,7905.06,1,338725,241416,74,13,a.<580,c.40-60,0
15600379,608,North,Male,34,2023-01-08,300942,30000,0,2023-07-08,59890.29,0,20068,192088,225,44,b.580-660,b.30-40,1
15741275,623,South,Female,57,2023-01-08,320054,30000,0,2023-07-08,84421.34,0,490867,140925,225,44,b.580-660,c.40-60,0
15690731,645,South,Male,40,2023-02-08,230762,30000,1,2023-07-08,194656.11,0,77398,119629,194,44,b.580-660,b.30-40,1
15753332,401,Western,Male,48,2022-12-08,386020,30000,1,2023-08-08,175753.55,1,120539,23782,256,13,a.<580,c.40-60,0
15649487,578,Western,Female,38,2023-04-08,344018,30000,1,2023-07-08,176712.59,1,487563,248759,135,44,a.<580,b.30-40,0
15756196,682,South,Male,50,2023-02-08,312070,30000,1,2023-08-08,124151.37,0,236564,287789,194,13,c.660-720,c.40-60,1
15781129,687,North,Male,38,2022-12-08,372181,30000,0,2023-07-08,66580.13,1,469774,218430,256,44,c.660-720,b.30-40,0
15712199,655,Western,Male,61,2023-06-08,381746,30000,1,2023-07-08,161217.18,0,29480,171710,74,44,b.580-660,d.60+,1
15567486,634,North,Female,41,2023-04-08,89196,30000,1,2023-06-08,164549.74,0,431926,296044,135,74,b.580-660,c.40-60,0
15798824,671,North,Male,38,2023-08-08,29034,30000,0,2023-08-08,3647.57,0,463909,84870,13,13,c.660-720,b.30-40,0
15623219,596,South,Male,33,2022-12-08,1226,30000,1,2023-06-08,121189.3,1,484795,159880,256,74,b.580-660,b.30-40,0
15626491,655,South,Female,45,2023-01-08,55065,30000,0,2023-06-08,47349.0,0,207263,12916,225,74,b.580-660,c.40-60,0
15748327,724,Western,Male,34,2023-02-08,152797,30000,1,2023-07-08,157137.23,0,189870,234591,194,44,d.720-800,b.30-40,0
15570051,775,Western,Female,38,2023-02-08,150744,30000,1,2023-08-08,153122.58,0,401031,207407,194,13,d.720-800,b.30-40,0
15775067,606,South,Male,47,2023-05-08,74548,30000,1,2023-07-08,137720.56,1,314089,174949,105,44,b.580-660,c.40-60,0
15579994,616,South,Male,23,2022-12-08,346632,30000,0,2023-07-08,62733.05,0,49610,81495,256,44,b.580-660,a.18-30,1
15647259,643,North,Male,35,2023-06-08,208586,30000,0,2023-07-08,67979.35,0,107349,211418,74,44,b.580-660,b.30-40,1
15679743,607,South,Female,33,2022-12-08,358940,30000,1,2023-07-08,130824.57,0,238969,34432,256,44,b.580-660,b.30-40,0
15672447,657,Western,Male,40,2023-01-08,163318,30000,1,2023-06-08,119333.95,1,248276,97810,225,74,b.580-660,b.30-40,0
15802118,664,North,Male,41,2023-01-08,31715,30000,1,2023-05-08,164924.11,0,365821,91739,225,105,c.660-720,c.40-60,0
15714920,585,Western,Male,44,2023-01-08,155547,30000,1,2023-05-08,112333.22,0,252710,253524,225,105,b.580-660,c.40-60,0
15662501,583,South,Male,48,2023-05-08,56447,30000,0,2023-06-08,60017.46,1,130771,196427,105,74,b.580-660,c.40-60,0
15728043,648,Western,Female,37,2023-01-08,141267,30000,0,2023-08-08,57215.85,0,137183,210091,225,13,b.580-660,b.30-40,0
15730038,706,South,Female,23,2023-03-08,296494,30000,1,2023-08-08,164128.41,1,373580,198802,166,13,c.660-720,a.18-30,0
15704763,523,Western,Female,39,2023-07-08,307256,30000,1,2023-07-08,118711.75,1,376050,183599,44,44,a.<580,b.30-40,0
15670103,565,South,Female,38,2023-03-08,15417,30000,1,2023-06-08,168303.55,0,496905,256130,166,74,a.<580,b.30-40,0
15798053,707,North,Male,32,2022-11-08,318089,30000,1,2023-05-08,126475.79,0,130260,272625,286,105,c.660-720,b.30-40,1
15780411,570,South,Female,46,2023-05-08,201428,30000,0,2023-06-08,820.46,0,384676,206455,105,74,a.<580,c.40-60,0
15788118,656,South,Male,33,2023-01-08,126780,30000,0,2023-05-08,37136.15,0,354486,266446,225,105,b.580-660,b.30-40,0
15582849,757,South,Female,51,2023-07-08,346888,30000,0,2023-06-08,22835.13,1,254344,12342,44,74,d.720-800,c.40-60,0
15596972,534,South,Male,38,2023-05-08,80015,30000,1,2023-07-08,143938.27,0,459284,74339,105,44,a.<580,b.30-40,0
15581700,615,Western,Male,43,2023-05-08,352122,30000,1,2023-07-08,150048.37,0,102277,123468,105,44,b.580-660,c.40-60,1
15646366,521,Western,Male,41,2022-12-08,225952,30000,0,2023-07-08,20491.15,0,4226,21489,256,44,a.<580,c.40-60,1
15809248,524,South,Male,36,2022-10-08,301560,30000,1,2023-06-08,109614.57,0,82124,246275,317,74,a.<580,b.30-40,1
15569438,607,Western,Male,36,2022-10-08,275543,30000,1,2023-08-08,198313.69,0,114768,112579,317,13,b.580-660,b.30-40,0
15805429,699,Western,Male,59,2023-05-08,129646,30000,1,2023-07-08,163570.25,0,264403,95789,105,44,c.660-720,c.40-60,0
15671351,624,North,Male,35,2023-06-08,222993,30000,0,2023-08-08,87310.59,0,113897,43233,74,13,b.580-660,b.30-40,0
15569394,704,South,Male,24,2023-06-08,37421,30000,1,2023-06-08,182775.08,0,434857,48237,74,74,c.660-720,a.18-30,0
15814675,642,Western,Female,39,2022-12-08,346965,30000,0,2023-07-08,61792.76,1,232174,114451,256,44,b.580-660,b.30-40,0
15812518,657,North,Male,37,2023-08-08,210531,30000,0,2023-08-08,44203.55,0,119218,265141,13,13,b.580-660,b.30-40,1
15814004,589,South,Male,29,2023-06-08,202395,30000,0,2023-07-08,98320.27,0,224183,48169,74,44,b.580-660,a.18-30,0
15571059,734,South,Male,54,2023-05-08,314590,30000,1,2023-07-08,130805.54,1,8723,224643,105,44,d.720-800,c.40-60,1
15692631,577,North,Male,44,2022-12-08,313449,30000,1,2023-08-08,127506.76,0,164150,299802,256,13,a.<580,c.40-60,1
15691396,405,Western,Male,31,2023-03-08,65305,30000,0,2023-07-08,72950.14,0,45469,150385,166,44,a.<580,b.30-40,1
15663168,665,South,Male,35,2022-12-08,390415,30000,1,2023-06-08,169287.99,0,456813,45563,256,74,c.660-720,b.30-40,0
15608845,804,North,Female,38,2023-05-08,274863,30000,0,2023-06-08,74692.06,0,388577,8945,105,74,e.800+,b.30-40,0
15640260,595,Western,Male,32,2022-12-08,392066,30000,0,2023-08-08,69428.79,0,408476,252288,256,13,b.580-660,b.30-40,0
15713378,711,South,Male,38,2022-10-08,368792,30000,0,2023-06-08,53311.78,0,371143,217041,317,74,c.660-720,b.30-40,0
15643042,590,Western,Male,40,2023-06-08,139016,30000,0,2023-08-08,92198.05,0,14570,271521,74,13,b.580-660,b.30-40,1
15628558,447,South,Female,44,2023-03-08,137477,30000,0,2023-05-08,75408.24,0,476044,92970,166,105,a.<580,c.40-60,0
15736769,663,South,Female,27,2022-11-08,165296,30000,1,2023-07-08,150850.29,0,170103,293702,286,44,c.660-720,a.18-30,0
15568562,689,South,Male,40,2022-12-08,13208,30000,0,2023-07-08,49656.24,0,152654,21428,256,44,c.660-720,b.30-40,0
15815295,662,South,Male,38,2023-06-08,169234,30000,1,2023-05-08,120259.41,0,3282,224298,74,105,c.660-720,b.30-40,1
15610433,573,South,Male,35,2022-11-08,17692,30000,0,2023-06-08,11743.89,0,19047,65908,286,74,a.<580,b.30-40,0
15641773,580,Western,Male,45,2023-06-08,338811,30000,1,2023-06-08,169303.65,0,111235,266357,74,74,a.<580,c.40-60,1
15667938,628,South,Male,32,2022-11-08,389522,30000,0,2023-06-08,16402.11,0,42239,233478,286,74,b.580-660,b.30-40,1
15743582,632,South,Male,27,2023-05-08,352611,30000,0,2023-06-08,62703.38,0,142602,236106,105,74,b.580-660,a.18-30,1
15599860,647,North,Female,26,2022-12-08,88595,30000,1,2023-07-08,136592.24,1,269426,230255,256,44,b.580-660,a.18-30,0
15594391,770,South,Female,68,2023-06-08,37740,30000,1,2023-06-08,159557.28,1,355958,255759,74,74,d.720-800,d.60+,0
15702806,696,North,Male,24,2022-11-08,178206,30000,0,2023-07-08,10883.52,0,432467,75079,286,44,c.660-720,a.18-30,0
15569432,656,South,Female,48,2022-11-08,124075,30000,0,2023-06-08,85240.61,1,213769,72499,286,74,b.580-660,c.40-60,0
15573242,691,South,Male,50,2023-02-08,163561,30000,0,2023-06-08,2704.98,0,58965,174003,194,74,c.660-720,c.40-60,1
15768072,688,North,Female,33,2023-06-08,62620,30000,0,2023-08-08,27557.18,1,427425,131328,74,13,c.660-720,b.30-40,0
15721469,492,Western,Male,45,2022-11-08,312008,30000,1,2023-07-08,164741.81,0,18114,226818,286,44,a.<580,c.40-60,1
15803947,757,Western,Female,30,2023-02-08,268722,30000,0,2023-08-08,71926.28,1,348205,263237,194,13,d.720-800,a.18-30,0
15590286,611,South,Female,40,2023-06-08,88585,30000,0,2023-08-08,93203.43,0,411826,55660,74,13,b.580-660,b.30-40,0
15815656,541,Western,Female,39,2022-11-08,341208,30000,1,2023-08-08,199808.1,1,437761,30355,286,13,a.<580,b.30-40,0
15667751,487,North,Male,36,2023-07-08,130114,30000,1,2023-05-08,194073.33,0,85764,86607,44,105,a.<580,b.30-40,1
15592104,655,South,Female,41,2023-03-08,34919,30000,0,2023-08-08,36548.0,1,369330,38673,166,13,b.580-660,c.40-60,0
15746970,760,North,Female,57,2023-07-08,105963,30000,0,2023-06-08,25101.17,0,408364,101633,44,74,d.720-800,c.40-60,0
15697546,570,South,Female,36,2023-05-08,185829,30000,0,2023-05-08,92118.75,0,269934,74300,105,105,a.<580,b.30-40,0
15776631,466,South,Male,36,2023-03-08,270398,30000,0,2023-06-08,80603.99,0,175781,270736,166,74,a.<580,b.30-40,1
15756932,696,North,Female,36,2023-01-08,378833,30000,0,2023-06-08,82298.59,0,466979,120707,225,74,c.660-720,b.30-40,0
15753861,686,Western,Female,27,2023-07-08,129562,30000,0,2023-07-08,78622.46,0,490057,297673,44,44,c.660-720,a.18-30,0
15660980,597,North,Male,38,2023-02-08,223250,30000,0,2023-07-08,25059.05,0,77124,86404,194,44,b.580-660,b.30-40,1
15755731,635,Western,Male,53,2022-12-08,323650,30000,1,2023-05-08,123646.57,1,330328,72043,256,105,b.580-660,c.40-60,0
15651001,725,Western,Female,39,2023-03-08,31701,30000,1,2023-08-08,124052.97,0,234693,148044,166,13,d.720-800,b.30-40,0
15695872,712,South,Male,30,2023-07-08,173902,30000,1,2023-07-08,177613.19,0,90438,282460,44,44,c.660-720,a.18-30,1
15622631,588,South,Male,44,2022-12-08,90480,30000,0,2023-07-08,49324.03,1,226118,24893,256,44,b.580-660,c.40-60,0
15673907,659,South,Male,20,2022-12-08,238948,30000,1,2023-08-08,112572.02,0,71634,125353,256,13,b.580-660,a.18-30,1
15765694,584,North,Female,59,2023-07-08,341848,30000,1,2023-08-08,130260.11,1,334646,281828,44,13,b.580-660,c.40-60,0
15745355,597,South,Male,41,2023-04-08,58061,30000,0,2023-06-08,92090.36,0,471771,82496,135,74,b.580-660,c.40-60,0
15589435,784,South,Male,31,2023-01-08,73621,30000,1,2023-06-08,143204.41,0,120482,58623,225,74,d.720-800,b.30-40,0
15756954,538,South,Female,32,2023-06-08,381583,30000,0,2023-07-08,80130.54,0,489951,67536,74,44,a.<580,b.30-40,0
15669290,603,South,Male,38,2022-12-08,77564,30000,1,2023-06-08,191457.06,0,268107,33996,256,74,b.580-660,b.30-40,0
15748856,664,South,Male,32,2022-10-08,266813,30000,1,2023-08-08,112340.2,0,192586,34822,317,13,c.660-720,b.30-40,0
15737778,782,North,Female,41,2023-04-08,110268,30000,1,2023-05-08,132943.88,0,270413,36930,135,105,d.720-800,c.40-60,0
15711457,755,South,Female,28,2023-01-08,393174,30000,1,2023-06-08,188850.89,0,432765,44379,225,74,d.720-800,a.18-30,0
15808189,449,South,Male,52,2023-02-08,184552,40000,1,2023-06-08,123622.0,0,266499,31234,194,74,a.<580,c.40-60,0
15747807,720,South,Female,43,2023-02-08,5347,40000,1,2023-07-08,172557.77,0,468362,283844,194,44,c.660-720,c.40-60,0
15704954,431,South,Male,37,2023-08-08,349327,40000,1,2023-05-08,117023.08,0,83671,229019,13,105,a.<580,b.30-40,1
15677243,538,North,Male,43,2023-03-08,369335,40000,1,2023-08-08,126933.73,0,464367,141890,166,13,a.<580,c.40-60,0
15688157,683,Western,Female,39,2023-06-08,23060,40000,0,2023-08-08,86019.48,0,21952,217571,74,13,c.660-720,b.30-40,0
15605804,737,South,Male,45,2022-10-08,139051,40000,0,2023-08-08,1364.54,0,175231,252199,317,13,d.720-800,c.40-60,0
15573893,569,Western,Male,25,2022-11-08,223163,40000,0,2023-08-08,44381.06,0,330886,98773,286,13,a.<580,a.18-30,0
15770159,664,Western,Male,25,2023-02-08,30695,40000,1,2023-08-08,108008.65,0,259551,84911,194,13,c.660-720,a.18-30,0
15799186,632,South,Male,38,2023-04-08,122412,40000,1,2023-06-08,192505.62,0,167571,166148,135,74,b.580-660,b.30-40,0
15571244,809,North,Female,33,2023-05-08,186602,40000,1,2023-08-08,141426.78,0,319806,26705,105,13,e.800+,b.30-40,0
15778463,657,South,Female,37,2023-02-08,143094,40000,1,2023-05-08,122218.23,0,441948,203950,194,105,b.580-660,b.30-40,0
15737556,590,South,Male,43,2023-01-08,369026,40000,1,2023-07-08,182627.25,1,357980,7882,225,44,b.580-660,c.40-60,0
15617304,722,South,Male,40,2023-02-08,174820,40000,1,2023-08-08,111893.09,0,199554,184223,194,13,d.720-800,b.30-40,0
15684348,656,South,Male,63,2022-12-08,148342,40000,0,2023-07-08,57014.43,0,254843,86552,256,44,b.580-660,d.60+,0
15733032,651,North,Male,47,2023-06-08,13222,40000,1,2023-07-08,119808.64,0,154393,181855,74,44,b.580-660,c.40-60,0
15596136,637,South,Female,36,2022-11-08,356818,40000,0,2023-06-08,72504.76,0,330036,16356,286,74,b.580-660,b.30-40,0
15597239,548,North,Male,39,2023-01-08,280155,40000,1,2023-07-08,164975.82,0,117986,130987,225,44,a.<580,b.30-40,1
15583364,476,South,Male,32,2023-02-08,154750,40000,1,2023-08-08,112132.86,0,35811,105438,194,13,a.<580,b.30-40,1
15697844,721,North,Female,32,2022-10-08,151153,40000,1,2023-06-08,136119.96,1,319553,210062,317,74,d.720-800,b.30-40,0
15702919,729,Western,Male,30,2023-02-08,73090,40000,1,2023-08-08,145111.37,0,440057,16524,194,13,d.720-800,a.18-30,0
15695148,614,North,Female,37,2022-11-08,29217,40000,0,2023-07-08,62023.1,0,294471,148600,286,44,b.580-660,b.30-40,0
15652169,642,South,Male,35,2023-06-08,358294,40000,1,2023-05-08,122254.86,0,253606,32168,74,105,b.580-660,b.30-40,0
15663987,723,North,Male,30,2023-07-08,158309,40000,1,2023-05-08,164647.72,1,498855,125866,44,105,d.720-800,a.18-30,0
15606149,571,Western,Male,66,2022-11-08,222170,40000,1,2023-07-08,189271.9,0,56765,106630,286,44,a.<580,d.60+,1
15708256,803,South,Male,28,2023-05-08,40104,40000,1,2023-07-08,159654.0,0,30877,257982,105,44,e.800+,a.18-30,0
15814690,595,Western,Male,64,2023-06-08,65650,40000,0,2023-07-08,89935.73,1,29960,73178,74,44,b.580-660,d.60+,1
15738181,850,South,Male,31,2023-02-08,149780,40000,0,2023-08-08,50129.87,1,301497,192590,194,13,e.800+,b.30-40,0
15686164,850,Western,Female,31,2023-07-08,391428,40000,1,2023-07-08,132173.31,0,382443,264028,44,44,e.800+,b.30-40,0
15669301,778,Western,Female,29,2023-02-08,207769,40000,0,2023-07-08,62454.01,1,439059,91717,194,44,d.720-800,a.18-30,0
15797627,732,North,Male,54,2023-08-08,258502,40000,0,2023-06-08,13404.4,0,77145,184329,13,74,d.720-800,c.40-60,1
15731951,689,North,Female,28,2023-03-08,245446,40000,0,2023-07-08,6129.61,1,480847,73861,166,44,c.660-720,a.18-30,0
15667438,675,South,Female,38,2023-07-08,287524,40000,0,2023-06-08,22068.83,1,451788,156532,44,74,c.660-720,b.30-40,0
15588537,615,North,Female,41,2022-11-08,119948,40000,1,2023-05-08,196499.96,0,412856,52562,286,105,b.580-660,c.40-60,0
15646817,769,South,Male,51,2022-11-08,239833,40000,0,2023-06-08,40257.79,0,244590,249200,286,74,d.720-800,c.40-60,0
15649536,741,Western,Male,38,2023-04-08,326298,40000,0,2023-06-08,58440.43,0,251297,66162,135,74,d.720-800,b.30-40,0
15749669,542,South,Male,31,2023-05-08,205990,40000,1,2023-08-08,115217.59,0,29233,223252,105,13,a.<580,b.30-40,1
15679551,504,North,Female,46,2023-06-08,377173,40000,1,2023-06-08,165122.55,1,477284,278474,74,74,a.<580,c.40-60,0
15799217,791,Western,Female,35,2023-01-08,221747,40000,1,2023-08-08,161051.75,0,173547,96499,225,13,d.720-800,b.30-40,0
15687421,559,North,Male,67,2022-11-08,196849,40000,1,2023-06-08,175910.95,1,156863,8611,286,74,a.<580,d.60+,0
15776096,606,North,Male,34,2023-05-08,250858,40000,1,2023-07-08,191076.22,0,455886,102114,105,44,b.580-660,b.30-40,0
15730868,747,South,Male,41,2023-03-08,250723,40000,0,2023-08-08,22750.17,0,362293,33191,166,13,d.720-800,c.40-60,0
15746333,562,South,Female,57,2023-05-08,141947,40000,0,2023-08-08,6554.97,1,455945,289035,105,13,a.<580,c.40-60,0
15576124,582,South,Male,41,2023-07-08,372628,40000,1,2023-06-08,128528.83,0,214388,219703,44,74,b.580-660,c.40-60,1
15603436,594,North,Male,49,2023-06-08,278506,40000,1,2023-07-08,123214.74,0,7322,220106,74,44,b.580-660,c.40-60,1
15697214,686,North,Female,36,2023-03-08,155562,40000,1,2023-07-08,152979.14,0,183279,59919,166,44,c.660-720,b.30-40,0
15628219,665,Western,Female,37,2023-05-08,16074,40000,1,2023-07-08,110359.68,1,144901,176139,105,44,c.660-720,b.30-40,0
15650538,445,Western,Female,48,2023-01-08,170192,40000,0,2023-07-08,16645.77,1,111206,105239,225,44,a.<580,c.40-60,0
15713559,473,Western,Male,32,2023-03-08,122018,40000,0,2023-06-08,72946.95,0,112091,239117,166,74,a.<580,b.30-40,1
15706647,761,South,Male,31,2023-01-08,306351,40000,1,2023-07-08,166698.18,0,438274,264640,225,44,d.720-800,b.30-40,0
15767794,744,South,Male,31,2022-11-08,70108,40000,0,2023-05-08,58961.49,0,245097,288038,286,105,d.720-800,b.30-40,0
15802009,770,South,Female,33,2023-02-08,22309,40000,1,2023-07-08,126131.9,0,64480,272656,194,44,d.720-800,b.30-40,0
15815316,644,South,Male,50,2022-11-08,355198,40000,1,2023-07-08,196371.13,1,284149,278975,286,44,b.580-660,c.40-60,0
15612776,850,North,Female,39,2022-10-08,77568,40000,1,2023-08-08,143030.09,0,112403,135285,317,13,e.800+,b.30-40,0
15693468,488,North,Female,39,2022-11-08,58891,40000,0,2023-07-08,12440.44,0,240318,148470,286,44,a.<580,b.30-40,0
15625740,627,Western,Male,62,2023-05-08,143960,40000,1,2023-06-08,143104.3,0,39498,257732,105,74,b.580-660,d.60+,1
15788442,681,North,Female,57,2023-06-08,335889,40000,1,2023-06-08,131964.66,0,437645,67426,74,74,c.660-720,c.40-60,0
15636061,649,Western,Male,78,2023-04-08,264555,40000,1,2023-08-08,142566.75,0,235985,145138,135,13,b.580-660,d.60+,0
15783019,794,South,Male,62,2022-11-08,273004,40000,1,2023-07-08,173586.63,1,73790,86177,286,44,d.720-800,d.60+,1
15586504,694,South,Male,40,2022-11-08,159662,40000,0,2023-08-08,40463.03,0,232049,160198,286,13,c.660-720,b.30-40,0
15651460,424,North,Male,34,2023-01-08,116811,40000,0,2023-08-08,16250.61,0,50726,50201,225,13,a.<580,b.30-40,0
15715877,821,South,Male,28,2023-06-08,256823,40000,0,2023-07-08,46072.52,0,199714,143427,74,44,e.800+,a.18-30,0
15643330,594,South,Male,37,2023-06-08,35220,40000,0,2023-07-08,95864.5,0,190423,249005,74,44,b.580-660,b.30-40,0
15663161,680,Western,Female,51,2023-03-08,282567,40000,0,2023-08-08,47795.43,1,158669,44745,166,13,c.660-720,c.40-60,0
15737509,850,North,Male,34,2022-12-08,112939,40000,0,2023-06-08,68106.29,0,53650,236927,256,74,e.800+,b.30-40,1
15619616,571,South,Female,33,2022-11-08,213740,40000,1,2023-07-08,128600.49,0,344544,84922,286,44,a.<580,b.30-40,0
15712807,556,North,Male,46,2023-05-08,42903,40000,1,2023-07-08,108500.66,1,67069,48746,105,44,a.<580,c.40-60,0
15678385,465,South,Male,25,2023-06-08,150970,40000,0,2023-05-08,10472.31,0,289775,189812,74,105,a.<580,a.18-30,0
15675896,680,Western,Female,42,2023-01-08,329057,40000,0,2023-06-08,90558.24,1,360992,103495,225,74,c.660-720,c.40-60,0
15803456,641,South,Male,40,2022-11-08,303022,40000,1,2023-07-08,151648.66,1,109933,293901,286,44,b.580-660,b.30-40,1
15645355,677,Western,Male,34,2023-05-08,290013,40000,0,2023-08-08,26106.39,1,141211,142882,105,13,c.660-720,b.30-40,1
15667460,797,South,Male,31,2022-11-08,375498,40000,0,2023-06-08,24748.89,0,304117,145745,286,74,d.720-800,b.30-40,0
15592645,704,North,Male,37,2023-04-08,283440,40000,0,2023-08-08,25684.93,0,15375,169380,135,13,c.660-720,b.30-40,1
15673747,519,South,Female,22,2022-12-08,48702,40000,1,2023-06-08,167553.06,0,155645,165496,256,74,a.<580,a.18-30,0
15723886,767,Western,Male,20,2023-05-08,309945,40000,1,2023-07-08,150135.38,0,397873,242794,105,44,d.720-800,a.18-30,0
